run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,9.000,-16.686,91422,0.4480,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T085726Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260917T085709Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260917T085709Z.log,line,standard,601392
1,pronav,0.000,-9.000,16.150,279502,0.6830,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T085842Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260917T085825Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260917T085825Z.log,line,standard,978171
2,pronav,0.000,9.000,-16.520,944976,0.6660,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T085953Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260917T085935Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260917T085935Z.log,line,standard,478640
3,pronav,0.000,-9.000,16.467,397541,0.8610,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T090104Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260917T090047Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260917T090047Z.log,line,standard,199622
4,pronav,0.000,9.000,-15.234,348335,0.2560,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T090206Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260917T090148Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260917T090148Z.log,line,standard,917239
5,pronav,0.000,-9.000,14.865,54423,1.0830,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T090315Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260917T090257Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260917T090257Z.log,line,standard,222819
6,pronav,0.000,9.000,-16.364,353598,0.3040,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T090424Z.csv,pronav_9.000,l2r,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260917T090407Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260917T090407Z.log,line,standard,364784
7,pronav,0.000,-9.000,15.526,735776,nan,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260917T090532Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260917T090515Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260917T090515Z.log,line,standard,368635
