run_idx,law,target_vx,target_vy,target_start_y,cue_seed,miss_m,clean,handoff,handoff_range_m,handoff_t_s,first_det_range_m,coverage,breakoff_reason,flight_csv_path,config,direction,target_start_x,py_exit_code,sim_log_path,run_log_path,path,geometry,path_seed
0,pronav,0.000,9.000,-16.155,467242,1.7090,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260724T221050Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_0_20260724T221033Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_0_20260724T221033Z.log,line,standard,860787
1,pronav,0.000,-9.000,16.819,603465,5.6640,0,,,,,,python_exit_1,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260724T221138Z.csv,pronav_9.000,r2l,6.500,1,/home/emerson/interceptor-sim/logs/mc_batch_sim_1_20260724T221120Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_1_20260724T221120Z.log,line,standard,130514
2,pronav,0.000,9.000,-16.033,352473,1.6970,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260724T221231Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_2_20260724T221214Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_2_20260724T221214Z.log,line,standard,881410
3,pronav,0.000,-9.000,15.456,41920,2.1320,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260724T221322Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_3_20260724T221304Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_3_20260724T221304Z.log,line,standard,562903
4,pronav,0.000,9.000,-14.075,956567,1.6620,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260724T221409Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_4_20260724T221351Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_4_20260724T221351Z.log,line,standard,109436
5,pronav,0.000,-9.000,15.847,573865,2.1500,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260724T221458Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_5_20260724T221441Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_5_20260724T221441Z.log,line,standard,821422
6,pronav,0.000,9.000,-15.674,303004,1.6570,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260724T221549Z.csv,pronav_9.000,l2r,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_6_20260724T221532Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_6_20260724T221532Z.log,line,standard,318522
7,pronav,0.000,-9.000,16.473,126716,2.5540,1,,,,,,no_coverage_line_in_run_log,/home/emerson/interceptor-sim/logs/m4_intercept_pronav_20260724T221641Z.csv,pronav_9.000,r2l,6.500,0,/home/emerson/interceptor-sim/logs/mc_batch_sim_7_20260724T221623Z.log,/home/emerson/interceptor-sim/logs/mc_batch_run_7_20260724T221623Z.log,line,standard,170613
